,Gene stable ID,Gene stable ID version,NCBI gene (formerly Entrezgene) ID,Gene description,EntrezGene transcript name ID,Interpro ID,Interpro Short Description,Unnamed: 0,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,Sample27,Sample28,Sample29,Sample30,Sample31,Sample32,Sample33,Sample34,Sample35,Sample36
591,ENSG00000010810,ENSG00000010810.17,2534.0,"FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]",,IPR000719,Prot_kinase_dom,ENSG00000010810.17,11.8952034993814,27.2719752233487,35.761201534262,27.592379592789,26.2116455389747,39.6274176951234,24.0658700096144,17.5176229397772,19.6993538208321,37.5655936335375,39.1080735616449,63.760297970589,18.1166917947201,20.9044363848279,34.8115940112216,34.1964139764041,26.8501528885126,31.0990591897085,55.5049075580255,47.5581125288396,40.5260843322379,43.787281939803,40.4098921026373,49.3957173022278,41.7076531813365,51.8831417497407,82.8659685752707,35.4081673104457,69.1489958562408,32.5058794074462,27.4429245578474,31.171641710734,33.308881991218,31.0557272358098,31.41497583211,38.848365051659
603,ENSG00000124875,ENSG00000124875.10,6372.0,C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643],,IPR001089,Chemokine_CXC,ENSG00000124875.10,0.132355696364663,0.156723555380689,0.468790691497366,0.0413088020923432,0.351363482730177,1.08011312426098,0.154335078165915,0.581668584718059,1.44330106522145,0.280215826804795,0.286106043894518,0.575338677364183,0.138034040859443,0.0972299366736182,0.557291643055465,1.21552227749334,0.0332664945597048,0.315540735110922,1.32664004186491,1.07890552824548,0.75638963124435,1.68104892369347,1.96190522202178,1.44665981907065,1.39025819550721,0.735160734049827,0.688840194623412,0.636285369449097,0.380322248128561,0.502368985600207,1.2770156560482,0.976615156815443,1.10861142861788,0.553127110326159,0.2533754416147,0.42118714779422
608,ENSG00000147044,ENSG00000147044.23,8573.0,calcium/calmodulin dependent serine protein kinase [Source:HGNC Symbol;Acc:HGNC:1497],,IPR000719,Prot_kinase_dom,ENSG00000147044.23,3.85575305757128,7.44413379524966,5.04460147935709,4.68586396534495,6.76206049783881,6.50591928383807,4.14803302884967,5.25834523412333,4.34898101156283,5.34717181236471,5.15811049669296,9.72805649234455,2.74466886844916,2.42788013370858,4.48740519182311,7.51611913103815,3.86739632503848,3.87502348130955,10.1024495084814,7.91122583263393,7.33890477849518,6.18037636795902,4.92109459041615,5.31117041574806,9.09618132156455,9.83534788048561,10.6288472555514,4.99877716589888,5.90097133846329,4.58502753738828,7.99279369432954,3.8146983720549,6.19100552419374,5.57976191326685,5.6861249729963,4.85131780572338
623,ENSG00000094804,ENSG00000094804.12,990.0,cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744],,IPR003593,AAA+_ATPase,ENSG00000094804.12,1.99777688092823,2.91388270341546,3.04793919650072,4.65273430606689,10.5352826661816,5.47338798510374,3.93579142935591,6.4068957758532,7.34010438096532,1.64640809039158,3.9792105428256,8.70205502900101,0.785275658449369,0.890674834898679,3.38279123399351,5.77964077123567,2.20613411971594,5.34091349346959,1.73010979395209,1.33952594764846,2.97147666634343,1.69781938795603,1.56204772798756,1.66569483167661,1.77906707085072,1.89446326410053,3.66536172810334,1.50036090116097,2.17571491804403,1.64569800070308,0.839708739165917,1.6265103880165,1.92924155126733,1.32477630437184,1.42796064508005,1.64296682611569
631,ENSG00000148344,ENSG00000148344.11,9536.0,prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599],,IPR001129,Membr-assoc_MAPEG,ENSG00000148344.11,1.98523617869767,0.570512922474554,2.86199474751445,1.97385849037843,2.29939290368282,9.4623026010587,0.237336483203545,3.76706943945038,6.23981037435313,1.19040353490457,0.550324975431105,1.81433051906795,1.38121462418654,1.09655922580507,1.2094467080177,3.0603078636766,0.368393160754171,1.22007175345521,1.39874934736628,1.12270909269225,0.444791484518553,0.808704607219678,1.18244557975908,0.775409663021871,1.70797853512045,0.427036491391193,0.835477051053871,0.206474602386232,0.380811233876155,0.158654405264865,1.34247453263971,0.442245602843688,0.347389635913331,0.470342419480677,0.527337637860595,0.563127216600872
634,ENSG00000070214,ENSG00000070214.16,23446.0,solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798],,IPR007603,Choline_transptr-like,ENSG00000070214.16,34.8724170996796,63.4148954901329,74.1204686567255,55.7694852791951,73.3292777550018,72.1384816470238,55.428054307585,87.9512901947023,100.677518288198,50.7103312583992,49.2092858630441,83.4271575127966,32.1894923170751,34.0852669050819,55.0913440200695,64.9749050521808,37.1475301475128,61.8333853591047,41.2526424089105,47.5954426601169,47.4133557381865,37.8061899192504,39.6529678581951,43.9744400002505,57.2646423890621,45.3371786786693,66.2210924274636,28.7095537800636,24.6765027570751,21.5983497979097,35.147396495167,32.2131089462195,48.6223921109278,35.6781367465241,26.4473285957424,31.5403468502815
636,ENSG00000112984,ENSG00000112984.12,10112.0,kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787],,IPR001752,Kinesin_motor_dom,ENSG00000112984.12,0.562511709549819,1.01870310997448,2.2336497653698,5.0826350094419,5.83263381332094,6.32065145899772,6.83738349992201,12.7686969293227,13.9959003641528,0.747242204812788,2.28884835115614,4.83284488985914,1.9324765720322,0.631994588378518,3.03578430425097,3.47932773292146,1.03126133135085,5.56382498374532,0.641922600902377,0.733698915428056,1.10020309999178,1.040649333715,0.265122327300241,0.910859886081523,0.370735518801922,0.413527912903028,1.54989043790268,0.437446191496254,0.43481699311041,0.53376704720022,0.250578849842347,0.108508776358147,1.37625474775833,1.03331519237064,1.14018948726615,1.01084915470613
643,ENSG00000171241,ENSG00000171241.9,79801.0,SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547],,IPR006626,PbH1,ENSG00000171241.9,2.14022469914069,4.09330581943284,4.73828812634811,6.98767303553449,14.2621951275006,7.21907818614617,5.03499672306919,9.26227624409811,12.9380131670206,2.04272667476916,3.85179798461124,13.135269673563,2.0194840291206,1.57930586138958,4.52105941493429,4.84431733598519,2.06308819310921,6.64783053273164,2.03412433773945,2.05773177969091,3.20781404476042,2.13381143380824,1.801028993816,2.8394717448759,3.17534971853846,2.0578527372431,4.95964940128857,1.94536298141943,1.55481168209929,1.76626655724713,1.50101366149429,1.3702849974428,1.4530956378415,1.2488503896944,1.72589849248873,2.78084602459656
648,ENSG00000130770,ENSG00000130770.18,93974.0,ATP synthase inhibitory factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:871],,IPR007648,ATPase_inhibitor_mt,ENSG00000130770.18,10.3899552535502,13.9875773177265,13.7606613508294,13.5395382089948,16.4096584612509,19.3283969664135,12.2111457195654,16.4750279228741,20.2365504773075,9.55274434632668,10.0164772280658,15.4766104210965,9.47580684826597,10.452218192414,17.6133571820021,14.988982434822,11.8227458340463,14.0116980130966,12.2820763024254,10.2280244077671,10.7170096343262,10.5665932346446,8.48391447360771,10.6624186664837,9.73977818220469,10.9805904614976,15.9259422471811,11.8110869382345,9.78096458212113,8.77469068310921,8.15880572961581,8.22876305512008,8.21929918800112,8.55506951485195,7.82296675985387,10.6981114352584
649,ENSG00000256060,ENSG00000256060.3,10597.0,trafficking protein particle complex subunit 2B [Source:HGNC Symbol;Acc:HGNC:10710],,IPR006722,Sedlin,ENSG00000256060.3,0.48733367401469,0.925217509189898,0.773807976123975,0.691344111817455,1.18528957264198,0.749143723763745,0.279778629699171,0.530818504759286,0.566981142094085,0.439238308516517,0.779638969612561,0.92267063688894,0.450773166099986,0.602971452281443,0.330381062391381,0.611952594875959,0.486788614892161,0.386866685307048,1.48224208032365,0.779919228258092,0.746350277956925,1.39178843389507,1.10365122408544,0.68769921399155,0.75620777447622,1.14767780094354,1.52070083465551,0.821444411958784,0.62927032540357,0.859207955684353,1.85999695147228,0.727732193441973,0.989718310130981,0.649334352382222,0.902713354612774,0.717071119119659
651,ENSG00000145779,ENSG00000145779.8,25816.0,TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260],,IPR008477,TNFAIP8-like,ENSG00000145779.8,124.333088185215,146.811299854415,125.151892720284,119.483644611998,164.879352179335,140.175830609288,219.453523361382,196.811484248768,185.41542954679,92.8175696075132,107.504393677706,122.131916355117,89.1520919812351,87.1037304588709,85.4708595153647,94.9069734772092,91.884752559964,123.025066234128,111.367836747994,112.321358891725,86.0404551384917,103.353129227239,68.3266898982326,79.5033335567598,94.4683224363538,111.311697588494,90.0846263423146,60.9129505237721,59.6518060029733,66.025508029772,71.4012088141093,81.7178871361363,85.4269993907505,67.653271865118,80.0730056082159,67.2596283435476
654,ENSG00000112367,ENSG00000112367.12,9896.0,FIG4 phosphoinositide 5-phosphatase [Source:HGNC Symbol;Acc:HGNC:16873],,IPR002013,SAC_dom,ENSG00000112367.12,81.6190924097909,39.0474779186545,33.8475427797237,83.5533724784842,43.5966890282846,33.4017593430015,96.0788952849712,46.0882347829111,51.1201492198909,37.9012921940496,30.7525849714087,50.4021420934151,36.2603002274078,25.5615558916209,27.0331339819813,33.046194585405,54.5311697451484,35.6029593647786,38.0313036182221,39.8105350867299,27.5596063159379,32.8439736463536,29.0040114353882,25.8968181611637,42.409640886188,32.8269025197975,28.2522639523333,19.3575507234075,19.835326528897,18.3823719404668,34.1093246574282,19.8976160167146,23.8618106510223,17.8770313306008,19.5341697028665,20.6242289473248
657,ENSG00000142765,ENSG00000142765.18,84958.0,synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584],,IPR000008,C2_dom,ENSG00000142765.18,27.1120386436544,28.0789839908927,32.2676078456855,28.2386558015237,31.9038745045966,38.4553812591819,38.3451983776499,41.1837277331126,43.0124448487657,33.9072359066875,22.6048570533806,24.8296036296674,28.5591510311248,19.0016951390935,15.5097669933488,26.280723332561,28.6361977149286,25.3274125493902,20.3367927140283,19.0523495670658,12.189700246359,16.4605909109602,19.7496514786459,17.1037518808857,22.5405341753975,32.5517686150794,25.5024138953966,12.2639630499398,27.8034036176887,17.6416288711993,19.797810200096,19.9818549967607,20.9433477705051,15.7531338523704,24.2114803550739,18.1403619806379
662,ENSG00000169919,ENSG00000169919.17,2990.0,glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696],,IPR006101,Glyco_hydro_2,ENSG00000169919.17,20.5829983198338,25.5904490167804,23.9480345955278,20.7221061728009,23.6317943033766,23.1271548244394,17.7792158026196,28.8127084309208,35.8664250983163,23.678050554454,13.6046761775689,24.8132640112302,19.4898084218429,14.5707810799717,21.0822499748477,16.099550650838,22.4562477540777,21.2398428905191,12.8170118031774,12.2298688810949,11.3988605055461,7.78313644177762,12.848676372417,15.3860844557092,22.8095027942882,21.7631929478064,30.3059118350665,13.1560351379075,16.1002903935258,8.38949926340025,9.67694086027637,11.0791801012722,12.6169300879701,14.1762053359712,9.77940523228178,15.1807220118027
673,ENSG00000204681,ENSG00000204681.11,2550.0,gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070],,IPR001828,ANF_lig-bd_rcpt,ENSG00000204681.11,1.52209050819363,2.62511955262654,3.06134109509294,3.84167728578582,5.62181572368283,6.31019141611014,4.13618009484653,5.17936076314583,7.48579906304004,1.91476144719497,2.19347966985797,6.3862017848747,1.38034040859443,0.923684398399373,1.8267091239953,4.40128042311952,1.79649050570774,3.92662097719611,2.86725428403062,2.20101043384191,1.97115137902278,2.64160828368679,2.704194713997,1.82166619216975,2.87320027071489,1.56221655985588,2.75536077849365,1.11501057428836,1.73867032319458,1.13033021760046,2.128359426747,0.831900618745794,1.5686245780561,1.29062992409437,1.10851755706431,1.22148484731802
681,ENSG00000148346,ENSG00000148346.12,3934.0,lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526],,IPR000566,Lipocln_cytosolic_FA-bd_dom,ENSG00000148346.12,40.2149547834393,17.3194025624534,210.309266082471,136.762868674413,90.1375932237584,518.250897289553,59.1223113396112,364.637290198002,811.104574430036,28.2452416129076,29.1392806742282,106.267124928403,8.35612072016112,8.6540963585404,72.705382336302,100.225931305275,42.7579577215016,118.726153003038,3.76594592529394,6.25769522004491,10.1480327248961,16.3301895444508,14.4227076295986,17.062923925992,10.0098590076519,7.30565979462016,101.681164913775,9.12592291132368,9.94271020107524,6.71871421147876,6.85809433861649,7.95731026626412,19.6116301555562,14.1279726519508,13.8389548859023,23.0389369843438
686,ENSG00000188785,ENSG00000188785.12,147694.0,zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561],,IPR001909,KRAB,ENSG00000188785.12,2.18826981692107,3.45822279214144,4.42668019611751,3.71708993867532,5.07221296399629,4.90439576085489,2.25566890142612,3.53198348881617,4.42941224365199,2.20539196222934,3.82247211511205,7.86746874361652,2.45548755284862,1.67371612989966,3.07522816832056,4.06893986662832,1.84768764083513,2.76776756236769,5.59585328626632,6.31038896604442,4.70206176128363,5.91601141222104,3.30204556205904,3.67221200072761,5.17574589411393,5.67052447945571,7.90082482228188,3.89004990963383,5.64572077821929,4.02903066257526,4.55610807952308,2.91816269219177,3.25511008353828,3.61321066035391,4.92903915345157,4.49958441860043
691,ENSG00000163541,ENSG00000163541.12,,succinate-CoA ligase GDP/ADP-forming subunit alpha [Source:HGNC Symbol;Acc:HGNC:11449],,IPR003781,CoA-bd,ENSG00000163541.12,36.0141835143694,36.2945894875038,34.9139588751111,37.184696526652,40.7148760156282,32.7214017708354,40.7633512493691,47.0732446099271,42.8310350257861,23.1069706994258,27.3723851158169,35.2294830955701,24.9995751967884,19.156922732993,24.353613840877,27.5695960923168,30.9309205096571,30.7158289538896,32.9600722762533,26.3582230859117,24.1320267019541,19.431484658819,16.9877661462284,18.4969388666441,27.833061757934,22.8767317221625,22.9494429765858,16.872060998997,14.6902184927143,14.7595693988725,20.5945733757178,20.1611838344886,24.1087719196478,16.6082314897939,16.4785885647141,16.1244760538652
699,ENSG00000104812,ENSG00000104812.15,2997.0,glycogen synthase 1 [Source:HGNC Symbol;Acc:HGNC:4706],,IPR008631,Glycogen_synth,ENSG00000104812.15,5.45963938611826,5.13273561960641,5.02273377239489,3.51467680842283,4.63799797203834,7.44709575148358,4.75352040751019,13.1660990292293,18.1634977945736,4.99718224468552,2.57500207939131,5.9835222445875,3.63370011427787,1.55567898677789,3.40573307329929,5.28806679639285,2.79441880950976,5.32794253584661,3.42358720481268,2.97773610173639,2.20040619998356,2.16134861617731,1.74980736018159,2.46467969175,4.35614234592258,5.97313501660897,6.84534943407016,1.83103045409655,4.12921297968152,1.25592246400052,2.36489110437282,1.73614042173035,2.293719683632,1.99125759717417,1.36195634253942,1.47415501727977
700,ENSG00000136026,ENSG00000136026.14,10970.0,cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991],,IPR028428,Ckap4,ENSG00000136026.14,234.52238194551,170.683901980668,107.091841634041,247.374911022653,122.727048155858,107.849750241932,226.522069941381,206.186726654846,160.235415470073,185.295377525026,71.5714296225209,67.2578968580213,161.620285511871,79.3114802590054,83.8736616663677,74.3026134368582,187.734405540521,101.288432803303,82.9161152823986,57.551194468776,70.5758284582729,25.4468780824098,78.2037161528722,56.753214822048,98.8521772623068,87.4635887989219,58.9637304519843,59.4483409068071,55.6739069462973,32.7904400397271,44.4796850189388,72.5288214102466,55.3677224640798,90.6197732383925,47.5470418084858,44.9699832951297
702,ENSG00000185651,ENSG00000185651.16,7332.0,ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488],,IPR000608,UBQ-conjugat_E2,ENSG00000185651.16,48.9198234887227,50.3829400513401,50.3085488172701,61.9336260362166,55.8658099363465,50.9372253712009,46.153565588345,53.3700825667244,56.471620909519,46.3823511107614,39.3423944115945,53.0386891163042,46.1918034558978,33.5678577970733,48.3099406615491,54.8349343842087,44.421116117014,44.9037086496665,43.516575037773,44.2107002369052,38.5907926980055,37.3161641579938,32.8197049943587,36.792899178424,48.3851559782373,48.0102690552204,53.5308047844773,34.2077751931444,42.0147964000092,30.8777015251159,29.2763406649234,36.9433682035923,35.6291710373415,34.3215371957382,32.1160023351975,32.3381595456333
706,ENSG00000108828,ENSG00000108828.16,10493.0,vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919],,IPR002364,Quin_OxRdtase/zeta-crystal_CS,ENSG00000108828.16,11.2502341909964,10.2653928774351,11.4719700430932,11.2779639120432,10.7732962893831,24.3884995613395,16.684918364392,36.1680301412248,45.3609581002565,14.0133599853188,5.00685576815406,8.57254629272633,6.91398707260862,6.27137953041671,9.41426580484229,8.676900991483,8.82566753967881,12.2147765636754,3.72315108523378,4.14299722846264,3.16308391247637,2.80174820615578,3.87083900304898,4.71503941030435,11.6781688422605,13.7661604303583,15.3817154409165,3.93701572346629,9.50816486671349,1.88388369600077,3.07429694974567,2.459532264118,3.17303177955392,3.35563780264536,3.32555267119294,4.25399019272162
713,ENSG00000159339,ENSG00000159339.13,23569.0,peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368],,IPR004303,PAD,ENSG00000159339.13,142.497749398922,153.893010427847,229.62669653108,93.3128248256128,97.7618294355205,227.442092434415,79.6841577345467,229.894834042825,256.149016811376,173.979935520183,49.0984674553756,69.3814143823048,53.8389353308578,42.8967299161286,72.7587894520948,99.1622654833456,73.1395818729888,80.189781506689,64.4930222261805,47.4033974760892,54.412916623028,18.5278007874106,71.4393850941338,56.9452455180313,112.36446739996,97.4716535043633,78.1653230871606,31.171938391996,52.1158293198054,21.0811609272343,84.8496025785814,52.9340172187555,78.8773265875716,37.177111215508,28.3675660519496,28.1299523958769
720,ENSG00000100448,ENSG00000100448.4,1511.0,cathepsin G [Source:HGNC Symbol;Acc:HGNC:2532],,IPR001254,Trypsin_dom,ENSG00000100448.4,0.363978165002824,2.62511955262654,13.7854521056327,3.30470416738745,47.963926300531,49.7782639888689,48.9377395314425,187.38548360514,145.237365571743,2.33513189003996,13.7330901069368,16.5122200403521,3.29910559923458,8.12137353550564,88.2373171527857,28.6437824691306,2.19691930072291,60.8515726307727,0.898691641263327,0.388405990168372,2.47545697498151,3.44214779613424,3.18146792760289,12.0554984922555,2.59514863161345,0.918950917562284,4.99516772382384,0.159071342362274,0.814976245989773,0.439635658523381,3.2637682356023,1.66380123749159,13.6478595819367,1.62250619029007,6.239370249762,4.04339661882451
726,ENSG00000114480,ENSG00000114480.13,2632.0,"1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]",,IPR004193,Glyco_hydro_13_N,ENSG00000114480.13,41.5248791103603,37.6527949993217,45.7618582041293,41.8785743996029,44.5441757958147,54.4029672985994,63.3309980541801,78.9499688461903,82.4814018895499,27.5369494080206,32.2064328334587,35.383386191765,29.8160429958439,29.9576130184452,33.4686449940453,32.4304696800127,30.5433658480365,49.3215080089037,28.8437649953868,28.4623909595383,27.9905764990128,15.3295651851095,24.179156249782,25.4350657789136,34.7564548876802,35.6197781484528,20.1916282048988,16.3913871702138,11.7097416976303,14.9454773216061,26.1088688691624,28.6173812848553,29.7027887177028,24.8166378070341,18.9405427150935,13.2252764407385
734,ENSG00000183688,ENSG00000183688.4,359845.0,refilin B [Source:HGNC Symbol;Acc:HGNC:28705],,IPR028215,Refilin,ENSG00000183688.4,143.685641773795,200.630913209032,197.807666225311,71.7301736876242,103.03396822119,234.402170862975,127.92408664357,275.781566582335,399.334349412262,215.634064877354,44.5027937566386,58.3896840189975,84.0318572695949,41.0957884140915,103.862381594953,137.792904728045,93.6670715389893,61.0230870593856,49.2694853870601,39.2921425585185,42.0215697772486,20.4471984334992,47.9774907886299,52.2970203593706,76.7239009838171,96.9318617353873,93.204641898837,48.4711457130713,101.042873916052,36.8636477749736,37.724035714063,32.9640981873942,46.0576649298831,31.7748293543745,23.310635644343,44.6605370976453
735,ENSG00000131153,ENSG00000131153.9,51659.0,GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575],,IPR007257,GINS_Psf2,ENSG00000131153.9,0.124149643190054,1.25175103682556,1.99164346486504,1.69989851490201,4.6394736986658,3.28490825117349,2.17911870265582,5.12581663921573,5.5409115148978,0.527926617700235,2.29738384813233,3.57377372831536,0.274917798045056,0.583476849978383,2.35458815255617,2.02883242482027,0.707977537219638,3.42625125432285,0.527531993421573,1.1531773848099,1.06857226086702,0.680464589326491,0.478439751846015,1.42163796220006,0.560552104428506,0.606277867861717,1.67926323695539,0.437565495003026,0.489148742843062,0.895064542031568,0.519508887630868,0.361659751601704,0.947857228219999,0.295038000647973,0.475142296887967,0.800213462094238
738,ENSG00000197070,ENSG00000197070.14,92714.0,arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633],,IPR011021,Arrestin-like_N,ENSG00000197070.14,16.1676784669568,22.960000863271,20.6169458213626,17.2143279343275,17.7087195296009,13.4733879600906,21.3248481543721,21.6759410377906,17.1333744615688,22.3524428831161,18.4037712735148,16.4112481024746,14.9351911982978,10.4223686018552,12.0653021508571,16.8662518060073,16.2407026440479,15.970971183759,12.8812468581077,10.5273128013024,11.5607966493262,8.19811537608367,12.3546474277258,11.4125385726685,12.8830592783668,22.6155199238454,17.3071098899132,10.6980647557256,13.9632596812915,9.87864652896566,11.5447417963134,11.067895188531,12.8438209748575,11.8803222015701,11.8872038591443,8.50798038544324
743,ENSG00000203760,ENSG00000203760.9,387103.0,centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488],,IPR028847,CENP-W,ENSG00000203760.9,0.297800316820492,0.979522221129307,1.37879615146284,1.87256930764801,2.95145325493349,1.76791779217853,1.08034554716141,2.87883089644987,3.28022969368512,0.420323740207193,1.57358324141985,2.47395631266599,0.460113469531475,0.583379620041709,1.48611104814791,1.21552227749334,0.997994836791145,2.11959191620562,0.427948400601584,0.647343316947287,0.446957509371662,0.568354636105886,0.530244654600482,0.696539912885871,0.463419398502402,0.413527912903028,0.990207779771155,0.437446191496254,0.434653997861213,0.313980616000129,0.804046894548868,0.470204697551971,0.726356672428006,0.258125984818874,0.633438604036751,0.926611725147284
745,ENSG00000168071,ENSG00000168071.22,283234.0,coiled-coil domain containing 88B [Source:HGNC Symbol;Acc:HGNC:26757],,IPR036872,CH_dom_sf,ENSG00000168071.22,86.9546483305673,124.217052588514,160.982888915734,81.4151462645803,91.4516223764727,129.700438745731,144.521836555814,134.428875559742,144.4256792945,107.873052252719,114.206141649891,96.5559258593054,142.017243165177,93.7013650417959,82.38392822254,113.436562733563,80.2915122718852,104.235188127484,71.7059213389599,72.6651504517556,78.8865907688764,35.5113980385113,83.8051146351407,74.4746368656836,69.6624088733172,164.619902473644,78.5603298862649,30.3778542509235,74.2427603889261,53.7274838642173,63.8820460375452,84.1524623816919,60.0327290780993,66.0006755600262,61.1778170971714,65.5291809468351
748,ENSG00000171522,ENSG00000171522.6,,prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596],,IPR000276,GPCR_Rhodpsn,ENSG00000171522.6,7.57438561370876,14.5361097615589,17.0520132199094,11.4960743870907,12.642339199418,23.668916828345,24.1211528346134,24.9465716472521,27.3132392929512,14.8973942162501,21.622893426394,25.4875034072333,22.2630963480969,19.0570675880292,20.5304074056355,23.0745108810239,10.845542556355,12.7564930035632,28.6725428403062,24.1744751405218,23.7216853270041,28.6554001031251,34.8370738072517,31.9852735396991,31.2344674590619,33.1812959411554,41.822028313805,22.196695809725,26.4595621198013,19.851675631101,22.8002631949699,24.7062909498023,17.2031843469791,21.2665573875388,18.1690461673069,23.2916492730204
753,ENSG00000120725,ENSG00000120725.13,64374.0,SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624],,IPR011989,ARM-like,ENSG00000120725.13,22.6990681043879,11.1273724320289,8.23819670129835,23.1390015656198,15.5302659366738,8.86903625554357,21.3612712328193,14.5833804570989,11.4821422616129,10.6482014185822,11.257223771755,13.5193657745713,11.7898555205806,7.63255002887903,7.46804858405843,8.84418200560286,12.8755638538718,11.7896555750918,8.77221470005146,8.97645083878125,9.62660521819372,9.40586897780867,7.52947409532685,8.5727989278261,9.26838797004805,7.31778994673198,10.4187079436791,6.52188526901765,5.92216072085902,5.11813522529491,4.91887511959307,6.04032188393685,5.19918460264257,7.19367619577651,5.28921234370687,5.87585554273282
756,ENSG00000092200,ENSG00000092200.13,57096.0,RPGR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13436],,IPR000008,C2_dom,ENSG00000092200.13,0.62385857481484,2.08885072700267,3.56399502007024,0.578323229292804,1.90776316583177,1.41602830590614,0.926041336011125,2.54097329113679,2.72915110514602,1.20660935022145,1.23979285687624,3.74988489745654,0.828204245156655,0.827961525744196,1.89445101927338,5.95677170725936,1.16489283999718,1.66091251187333,4.36070861245002,2.97104688746127,3.37642016983416,2.92202325414861,3.60799672776352,3.20783419880593,6.67323933843459,4.36561417651726,4.87673026286077,4.09604729799297,2.26595995434997,4.01665982630485,8.07655646199107,2.45949609452588,3.66355190923412,2.80247381717852,2.18422299443952,2.86411472371547
763,ENSG00000213463,ENSG00000213463.5,55333.0,synaptojanin 2 binding protein [Source:HGNC Symbol;Acc:HGNC:18955],,IPR001478,PDZ,ENSG00000213463.5,2.7750687967538,6.46461157412035,8.31551958947239,7.12370292082458,8.00525477243472,9.37828116960303,3.81892890816867,6.1489716797348,6.71444649011059,6.7021554428793,7.07087245314976,15.798685012685,4.75186786793326,3.94695204932886,6.40560302722002,7.14509143447363,4.63262549939537,5.84864201570071,11.1993668489034,11.0495462331944,8.28614526624123,8.56058154401148,6.63044428345173,9.08266614405856,10.4870883042297,11.8937060407334,15.1830711497919,5.22390288317709,7.70804533457128,5.95445399407285,6.63409633317041,5.95423825469272,5.69134859216037,6.32316474954521,7.16941648013896,7.70924107836628
765,ENSG00000278637,ENSG00000278637.2,8359.0,H4 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4781],,IPR001951,Histone_H4,ENSG00000278637.2,0.794134178187979,1.72395910918758,3.25627529498676,6.15501151175913,14.5661948127588,11.1399456752727,6.82161045493345,12.3570592561586,23.8864751783897,1.49448440962558,5.67744065070216,10.183494589346,2.806692164142,2.18767357515641,6.62663108498518,4.12422517297362,2.89777780810677,11.4274995662276,1.71179360240634,1.63993640293313,2.16602485310882,2.44152343679289,1.64375842926149,3.21479959793479,1.48294207520769,1.19463619283097,4.26219870423236,1.78955260157559,2.49926048770197,2.07227206560085,1.418906284498,0.940409395103941,2.60299470889213,1.14312936134073,2.59709827655068,3.28525975279491
770,ENSG00000286522,ENSG00000286522.2,8358.0,H3 clustered histone 2 [Source:HGNC Symbol;Acc:HGNC:4776],,IPR000164,Histone_H3/CENP-A,ENSG00000286522.2,2.31622468638161,9.40603844239397,17.8393885501638,27.7025914767714,88.9135833953195,80.2936768235492,81.1143809039102,120.797135521378,181.360750743344,5.69772181169751,32.616089003975,57.9941386783097,7.32670885477835,6.02825607376433,37.2805817538384,21.7575972797631,15.2688885384752,82.2203519940871,3.76594592529394,2.33043594101023,11.3040367508656,11.5271926196123,3.65868811674333,13.1575317944275,2.78051639101441,3.21632821146799,19.6319455467672,3.81946200146057,4.94418922567129,4.70970924000194,4.11478092816805,2.56804104047615,12.4281538117359,5.31108963821109,10.3764844604468,11.5405278495616
